fact_table_natural_key (txn_id),accm_txn_complete_time
12270,5/20/22 1:53 AM
21076,5/23/22 10:22 AM
19415,5/23/22 8:41 PM
13579,5/25/22 12:52 PM
19364,5/19/22 4:23 AM
14767,5/23/22 8:56 AM
26894,5/19/22 11:37 AM
22644,5/21/22 7:19 PM
24059,5/19/22 7:21 AM
11559,5/19/22 7:41 AM
19325,5/23/22 1:40 AM
25684,5/20/22 1:10 PM
15649,5/25/22 10:47 AM
23902,5/24/22 4:58 PM
21244,5/19/22 7:17 AM
19392,5/24/22 12:21 PM
27907,5/23/22 8:24 PM
26500,5/20/22 7:13 PM
13370,5/20/22 10:34 PM
26826,5/20/22 12:21 PM
23184,5/23/22 12:56 AM
17947,5/21/22 3:42 AM
24033,5/19/22 11:06 AM
24182,5/21/22 6:53 AM
24532,5/21/22 11:53 PM
24855,5/23/22 11:09 PM
26880,5/25/22 9:19 PM
28409,5/21/22 4:57 AM
27897,5/22/22 1:08 PM
26872,5/25/22 1:28 PM
15698,5/25/22 11:18 PM
21082,5/22/22 9:13 AM
13774,5/24/22 2:25 AM
28501,5/24/22 4:27 PM
12809,5/25/22 3:01 PM
15608,5/21/22 6:06 PM
21129,5/24/22 11:45 AM
14980,5/20/22 5:18 PM
19248,5/23/22 1:05 PM
17090,5/21/22 9:15 AM
12742,5/21/22 5:43 PM
17847,5/22/22 10:48 AM
17832,5/22/22 2:57 AM
26819,5/23/22 8:04 PM
24867,5/21/22 6:55 AM
18183,5/21/22 12:37 PM
24107,5/22/22 8:08 AM
26933,5/25/22 12:53 AM
14148,5/19/22 7:23 PM
14996,5/24/22 1:28 PM
16284,5/22/22 9:17 PM
29399,5/24/22 4:24 PM
17774,5/22/22 12:00 PM
13594,5/21/22 11:00 PM
21015,5/19/22 1:36 PM
25497,5/19/22 6:07 PM
13410,5/23/22 3:48 AM
27797,5/19/22 2:35 PM
24572,5/24/22 12:53 PM
28505,5/21/22 4:22 PM
24129,5/25/22 5:48 AM
11347,5/22/22 4:03 PM
21842,5/23/22 5:41 AM
26963,5/19/22 2:39 AM
13698,5/24/22 3:28 AM
20970,5/21/22 6:41 AM
19910,5/19/22 3:49 PM
14703,5/19/22 6:33 AM
27900,5/24/22 8:04 AM
27838,5/24/22 7:58 PM
26954,5/25/22 7:19 AM
22447,5/22/22 7:58 PM
19428,5/23/22 8:41 AM
25756,5/19/22 2:26 AM
21057,5/20/22 12:19 AM
16558,5/19/22 8:27 PM
20716,5/19/22 9:55 PM
25145,5/19/22 5:49 PM
26845,5/19/22 11:08 PM
25589,5/20/22 8:15 AM
17817,5/25/22 4:09 AM
22537,5/24/22 4:51 PM
14161,5/24/22 8:54 AM
20898,5/25/22 2:19 PM
26832,5/23/22 9:44 PM
17833,5/19/22 5:16 AM
17983,5/19/22 8:55 AM
22389,5/20/22 2:27 PM
27154,5/22/22 10:37 PM
28556,5/24/22 2:27 PM
15680,5/22/22 4:39 AM
14699,5/25/22 6:59 PM
24087,5/23/22 5:35 AM
26998,5/24/22 11:54 PM
20548,5/20/22 8:18 PM
25444,5/20/22 12:27 PM
25451,5/25/22 10:01 AM
22619,5/25/22 8:01 AM
14990,5/24/22 5:34 AM
28369,5/20/22 1:17 AM
12604,5/19/22 12:44 PM
17901,5/19/22 10:58 PM
17114,5/23/22 4:49 AM
27832,5/21/22 3:31 PM
23916,5/23/22 12:09 AM
24086,5/21/22 11:03 AM
28698,5/25/22 2:27 AM
19924,5/20/22 8:13 AM
15636,5/24/22 9:31 PM
24117,5/22/22 2:42 AM
26948,5/23/22 7:01 AM
14801,5/19/22 6:10 PM
12512,5/22/22 2:41 PM
21510,5/19/22 5:59 AM
26823,5/25/22 12:02 AM
24561,5/25/22 12:31 PM
24876,5/25/22 11:37 AM
18130,5/19/22 11:45 AM
17629,5/19/22 5:35 AM
22509,5/19/22 1:02 PM
12231,5/24/22 4:33 PM
23960,5/23/22 12:12 PM
24562,5/25/22 11:22 PM
17902,5/24/22 2:01 PM
15689,5/25/22 12:13 PM
12478,5/23/22 4:54 AM
25795,5/23/22 11:22 AM
26847,5/21/22 10:21 PM
16422,5/25/22 6:40 PM
11237,5/22/22 3:09 AM
26987,5/21/22 10:59 AM
16940,5/24/22 7:54 PM
12273,5/19/22 7:46 PM
16304,5/23/22 11:06 PM
19451,5/24/22 5:34 PM
19919,5/25/22 1:06 AM
12319,5/24/22 10:22 AM
22598,5/20/22 1:13 PM
20871,5/19/22 11:56 AM
16208,5/24/22 8:02 PM
21016,5/23/22 11:36 AM
24579,5/22/22 6:52 AM
28565,5/23/22 5:13 PM
25730,5/21/22 7:10 AM
12498,5/21/22 4:43 PM
20873,5/23/22 2:06 AM
26403,5/20/22 7:33 PM
12712,5/22/22 8:38 AM
21007,5/25/22 11:43 PM
19496,5/25/22 3:34 PM
12518,5/23/22 6:08 PM
20135,5/22/22 9:30 PM
29385,5/19/22 10:03 AM
14972,5/25/22 8:08 PM
26399,5/22/22 11:22 PM
24128,5/24/22 3:59 AM
23925,5/21/22 1:03 PM
16944,5/25/22 8:55 PM
15458,5/24/22 12:03 PM
14841,5/25/22 5:50 PM
25591,5/22/22 11:49 PM
21128,5/20/22 6:12 AM
17630,5/20/22 7:14 PM
25681,5/19/22 4:41 AM
16943,5/25/22 4:19 PM
27931,5/25/22 11:50 AM
17945,5/21/22 7:25 AM
28548,5/25/22 10:07 PM
17208,5/23/22 8:49 PM
12129,5/19/22 10:06 PM
28754,5/19/22 9:57 AM
24068,5/22/22 7:12 PM
17089,5/25/22 9:19 AM
23906,5/21/22 3:01 AM
18023,5/24/22 11:17 AM
17898,5/21/22 8:56 PM
12852,5/21/22 7:36 AM
17635,5/23/22 8:41 AM
11348,5/24/22 12:36 PM
15352,5/21/22 3:35 AM
24879,5/19/22 1:24 PM
22694,5/21/22 5:29 AM
17989,5/23/22 4:16 AM
12736,5/21/22 2:54 PM
12461,5/22/22 5:47 PM
17837,5/20/22 2:16 AM
17824,5/21/22 8:45 AM
25719,5/23/22 2:47 PM
25144,5/25/22 9:08 PM
16537,5/21/22 9:31 AM
29449,5/20/22 4:49 AM
14961,5/23/22 2:42 PM
23922,5/25/22 7:09 PM
14835,5/23/22 11:07 AM
27787,5/21/22 6:22 AM
22621,5/19/22 5:35 AM
14822,5/21/22 11:00 AM
23764,5/23/22 12:22 AM
21097,5/24/22 2:50 PM
12846,5/19/22 8:48 AM
20912,5/23/22 6:11 AM
25536,5/22/22 8:36 PM
12400,5/22/22 12:31 AM
14707,5/20/22 6:51 AM
22809,5/24/22 11:28 AM
17783,5/19/22 4:00 AM
19371,5/24/22 3:19 PM
14715,5/20/22 9:49 PM
16442,5/25/22 7:23 AM
24025,5/21/22 3:08 PM
15084,5/22/22 9:58 AM
11335,5/20/22 4:28 PM
26980,5/23/22 4:04 PM
17935,5/25/22 7:15 PM
18636,5/19/22 3:12 AM
25504,5/25/22 12:01 PM
28400,5/20/22 3:41 PM
22462,5/19/22 8:19 PM
25658,5/25/22 6:18 AM
15076,5/21/22 6:51 AM
22476,5/23/22 2:33 AM
27176,5/24/22 8:49 AM
15685,5/21/22 2:49 PM
26395,5/22/22 10:20 AM
23975,5/21/22 5:50 AM
22617,5/20/22 12:59 AM
24066,5/22/22 3:16 PM
13606,5/19/22 12:41 AM
26382,5/21/22 8:09 PM
28374,5/25/22 5:26 PM
12306,5/19/22 9:56 AM
14138,5/25/22 5:42 AM
26822,5/19/22 7:23 AM
17955,5/25/22 1:24 PM
19043,5/19/22 9:02 AM
17102,5/20/22 6:27 AM
25674,5/25/22 1:52 PM
22699,5/20/22 2:26 PM
17998,5/21/22 8:27 AM
18001,5/21/22 5:43 AM
20967,5/22/22 9:03 PM
29435,5/21/22 8:54 AM
12407,5/24/22 2:50 PM
22867,5/21/22 3:35 PM
26209,5/19/22 3:40 AM
24204,5/20/22 8:41 AM
22310,5/20/22 3:29 PM
11418,5/23/22 3:51 PM
29370,5/25/22 1:41 PM
24098,5/25/22 3:42 AM
18167,5/20/22 5:39 AM
14956,5/25/22 8:19 PM
14153,5/21/22 10:43 AM
12378,5/23/22 6:04 PM
23957,5/22/22 10:44 PM
24180,5/23/22 5:01 PM
15674,5/23/22 2:20 PM
22482,5/21/22 7:53 AM
14824,5/20/22 8:47 AM
11570,5/19/22 9:44 AM
13593,5/21/22 8:59 PM
20805,5/19/22 1:18 AM
19284,5/22/22 4:02 AM
17745,5/25/22 2:09 AM
13570,5/19/22 12:13 AM
14147,5/23/22 3:07 PM
19176,5/22/22 4:53 PM
23601,5/21/22 11:56 AM
14823,5/21/22 11:06 PM
23926,5/19/22 5:54 PM
14830,5/24/22 7:05 AM
12845,5/24/22 12:17 PM
21037,5/24/22 1:21 AM
26226,5/23/22 12:02 PM
18124,5/19/22 10:09 PM
25792,5/24/22 8:35 PM
19456,5/19/22 8:06 AM
13808,5/19/22 1:47 AM
13770,5/19/22 2:20 AM
25602,5/21/22 12:45 PM
22685,5/21/22 7:42 AM
24854,5/20/22 4:48 AM
12493,5/24/22 6:11 AM
25742,5/22/22 12:59 PM
17964,5/20/22 6:00 PM
14709,5/21/22 1:16 PM
14849,5/19/22 6:22 PM
12462,5/23/22 3:55 AM
18006,5/22/22 6:34 PM
14962,5/23/22 9:05 AM
17191,5/22/22 7:08 AM
18182,5/21/22 7:39 PM
21528,5/23/22 5:11 PM
14182,5/20/22 9:00 AM
22665,5/20/22 4:25 AM
20043,5/21/22 10:13 PM
19501,5/21/22 6:24 AM
28684,5/21/22 9:32 PM
13696,5/19/22 8:07 PM
24843,5/20/22 1:43 AM
16552,5/21/22 8:21 AM
12591,5/19/22 7:28 AM
26851,5/21/22 1:43 PM
27775,5/19/22 1:42 AM
16297,5/21/22 9:17 PM
22525,5/22/22 4:20 AM
28455,5/21/22 5:16 PM
29418,5/21/22 9:20 AM
12484,5/25/22 3:10 PM
15090,5/22/22 2:27 PM
23446,5/19/22 10:10 AM
24067,5/25/22 9:29 PM
16565,5/19/22 8:31 PM
28518,5/22/22 11:03 PM
24018,5/22/22 3:46 AM
14149,5/25/22 7:58 AM
28421,5/20/22 4:04 AM
17636,5/24/22 7:21 PM
11396,5/25/22 6:10 AM
19365,5/23/22 12:57 AM
12829,5/22/22 7:01 AM
14549,5/22/22 6:20 PM
22522,5/23/22 6:44 PM
14940,5/20/22 8:11 PM
17852,5/22/22 12:23 PM
16057,5/22/22 10:38 PM
25854,5/21/22 6:28 AM
25994,5/22/22 7:17 PM
16169,5/21/22 4:17 AM
11704,5/20/22 2:47 AM
11744,5/21/22 2:03 AM
11916,5/20/22 4:01 AM
24749,5/24/22 12:16 AM
14753,5/20/22 2:09 PM
18657,5/24/22 5:59 PM
28134,5/21/22 11:41 PM
24279,5/19/22 7:05 AM
11741,5/19/22 2:27 AM
13946,5/25/22 7:27 AM
11493,5/19/22 6:59 AM
28655,5/21/22 12:29 AM
15470,5/20/22 4:05 AM
17645,5/23/22 5:39 AM
23211,5/22/22 10:55 PM
22289,5/20/22 6:53 AM
16496,5/25/22 11:44 AM
17504,5/24/22 5:46 AM
11230,5/21/22 10:31 AM
15934,5/22/22 7:03 AM
14434,5/20/22 9:39 AM
25274,5/21/22 10:45 PM
19084,5/25/22 4:13 PM
18316,5/20/22 5:40 PM
17173,5/22/22 4:06 PM
26785,5/20/22 10:18 PM
18425,5/23/22 8:19 AM
14557,5/19/22 1:50 PM
27282,5/23/22 5:28 PM
12050,5/22/22 7:13 AM
13311,5/19/22 3:19 AM
13937,5/25/22 9:44 PM
29369,5/19/22 3:26 AM
21171,5/21/22 10:33 PM
23000,5/19/22 9:24 PM
15146,5/25/22 4:23 AM
24964,5/20/22 3:35 PM
20543,5/20/22 8:26 AM
22141,5/21/22 6:18 PM
21163,5/19/22 8:30 AM
11030,5/21/22 7:36 AM
26494,5/25/22 1:42 AM
23691,5/22/22 11:08 AM
18912,5/25/22 6:50 AM
29339,5/23/22 12:47 PM
12246,5/22/22 10:50 AM
29146,5/20/22 9:23 PM
20223,5/19/22 7:39 PM
27476,5/21/22 4:21 AM
12253,5/19/22 10:08 AM
24517,5/24/22 4:41 AM
29196,5/23/22 4:05 AM
19408,5/20/22 7:33 PM
23404,5/22/22 5:52 PM
26037,5/23/22 10:19 PM
19799,5/23/22 7:03 AM
13094,5/21/22 11:47 AM
23464,5/25/22 3:39 AM
14061,5/24/22 12:33 PM
13395,5/21/22 1:51 AM
15584,5/21/22 1:30 AM
25982,5/22/22 9:22 PM
11870,5/23/22 8:04 AM
25095,5/23/22 12:05 PM
28601,5/24/22 12:09 PM
12054,5/21/22 7:48 AM
24378,5/25/22 3:32 AM
20784,5/24/22 9:34 AM
21498,5/20/22 4:59 PM
11434,5/21/22 12:48 AM
22374,5/22/22 7:19 AM
15133,5/22/22 9:11 AM
16765,5/22/22 1:27 AM
26807,5/23/22 4:34 PM
23722,5/22/22 11:33 AM
21371,5/21/22 1:11 PM
11029,5/20/22 6:09 PM
13214,5/23/22 2:06 PM
25266,5/25/22 2:11 AM
18427,5/20/22 5:51 PM
29223,5/24/22 6:09 AM
13745,5/25/22 9:04 AM
24302,5/25/22 2:27 AM
25083,5/25/22 7:55 PM
22640,5/24/22 5:23 PM
19887,5/25/22 6:11 AM
28612,5/24/22 12:51 PM
26585,5/23/22 6:34 PM
24349,5/24/22 9:03 AM
19530,5/20/22 11:14 AM
22828,5/23/22 3:24 PM
26519,5/23/22 8:58 AM
18243,5/19/22 3:55 PM
20312,5/23/22 2:24 AM
23263,5/21/22 6:28 PM
16228,5/20/22 7:45 AM
26597,5/19/22 3:13 PM
17667,5/22/22 11:17 AM
27211,5/25/22 12:18 AM
20319,5/24/22 3:53 PM
28746,5/22/22 9:50 AM
12421,5/24/22 11:45 PM
18466,5/23/22 11:43 AM
16796,5/21/22 11:12 AM
15861,5/25/22 2:55 AM
12530,5/21/22 1:21 AM
25067,5/25/22 5:04 AM
17280,5/21/22 9:35 PM
20943,5/20/22 10:59 PM
15611,5/24/22 6:58 PM
12375,5/24/22 4:26 PM
20934,5/24/22 6:20 AM
22595,5/25/22 2:29 AM
22950,5/20/22 2:05 PM
16820,5/20/22 1:19 PM
20424,5/22/22 10:04 AM
20229,5/19/22 12:45 AM
19579,5/19/22 1:57 AM
23144,5/19/22 4:10 PM
24224,5/19/22 6:30 PM
21877,5/24/22 2:05 PM
11224,5/23/22 6:43 PM
18096,5/24/22 8:53 AM
23024,5/24/22 7:57 AM
19654,5/24/22 9:55 PM
21420,5/19/22 7:18 PM
17978,5/20/22 8:43 AM
27455,5/24/22 12:13 AM
21709,5/22/22 11:15 PM
22170,5/22/22 5:14 PM
11436,5/25/22 1:40 AM
15023,5/20/22 2:23 PM
19442,5/24/22 3:38 AM
27419,5/20/22 4:03 PM
24996,5/22/22 10:08 PM
28115,5/20/22 12:23 AM
26081,5/23/22 11:07 AM
19842,5/20/22 3:24 AM
14459,5/25/22 5:06 PM
18925,5/22/22 3:36 AM
19389,5/22/22 1:27 AM
12729,5/21/22 7:08 PM
24426,5/21/22 2:25 AM
16818,5/19/22 5:45 PM
24274,5/24/22 7:39 AM
14878,5/25/22 5:44 PM
15309,5/22/22 9:46 AM
12585,5/24/22 11:05 AM
18605,5/19/22 1:49 AM
17336,5/21/22 2:52 AM
23799,5/20/22 6:37 PM
27556,5/24/22 11:52 PM
13983,5/20/22 11:17 AM
15995,5/25/22 3:56 AM
24503,5/22/22 2:07 AM
25988,5/20/22 8:26 AM
21439,5/22/22 5:36 AM
14435,5/19/22 2:59 AM
28748,5/22/22 6:22 PM
12675,5/22/22 8:58 PM
13295,5/24/22 9:31 AM
21633,5/20/22 6:04 PM
11532,5/22/22 10:22 PM
21822,5/24/22 12:52 PM
20330,5/24/22 10:28 AM
29289,5/20/22 11:16 AM
14950,5/23/22 6:42 PM
22000,5/20/22 11:16 PM
27678,5/25/22 11:29 AM
17582,5/25/22 7:21 PM
26144,5/24/22 1:53 PM
14883,5/21/22 9:41 AM
25946,5/24/22 8:08 PM
25195,5/19/22 6:42 AM
13705,5/24/22 5:33 AM
22926,5/22/22 2:58 PM
19461,5/22/22 12:35 AM
23243,5/19/22 7:08 AM
23467,5/25/22 7:09 PM
27399,5/22/22 11:56 AM
17043,5/22/22 2:58 PM
25140,5/21/22 3:58 AM
28092,5/22/22 5:20 PM
21111,5/25/22 12:19 AM
19543,5/19/22 10:11 PM
27700,5/21/22 8:38 PM
15387,5/22/22 1:01 PM
26763,5/25/22 11:48 AM
12847,5/23/22 11:46 AM
22861,5/22/22 12:10 AM
21302,5/22/22 1:01 PM
18566,5/19/22 6:13 PM
11098,5/25/22 6:16 AM
20355,5/20/22 4:00 PM
28703,5/19/22 11:28 AM
11679,5/24/22 1:57 AM
14018,5/21/22 10:45 AM
21927,5/23/22 5:22 AM
29154,5/24/22 1:38 PM
21406,5/21/22 9:44 AM
12795,5/23/22 11:48 AM
18778,5/24/22 7:04 AM
11456,5/24/22 2:01 AM
18898,5/22/22 12:02 AM
16805,5/20/22 10:10 PM
15780,5/19/22 9:48 AM
13097,5/22/22 6:09 PM
21060,5/23/22 9:01 PM
16028,5/22/22 10:30 AM
12464,5/22/22 2:12 PM
17343,5/23/22 6:01 PM
26932,5/20/22 9:11 AM
16867,5/25/22 4:57 AM
12683,5/24/22 5:03 PM
13852,5/19/22 8:39 PM
20321,5/24/22 12:03 PM
22547,5/24/22 7:13 AM
11031,5/23/22 12:05 PM
22753,5/23/22 4:56 PM
24682,5/22/22 12:50 PM
13003,5/23/22 11:58 AM
28733,5/24/22 7:42 AM
12262,5/23/22 10:07 AM
29473,5/19/22 12:23 PM
11925,5/20/22 10:34 AM
22060,5/22/22 2:47 AM
15776,5/22/22 3:39 AM
29382,5/25/22 5:28 AM
25609,5/20/22 10:40 AM
19031,5/20/22 10:23 PM
27042,5/23/22 11:19 PM
22985,5/25/22 2:51 PM
22408,5/22/22 5:13 AM
20333,5/24/22 12:45 PM
15803,5/21/22 5:13 AM
25060,5/23/22 12:56 PM
29425,5/24/22 3:31 AM
24729,5/19/22 6:32 PM
12759,5/25/22 7:03 PM
24288,5/21/22 10:58 AM
18915,5/24/22 12:22 AM
13950,5/20/22 11:19 PM
15572,5/20/22 12:35 PM
17903,5/25/22 1:06 AM
12365,5/19/22 9:30 AM
26552,5/21/22 11:44 AM
18928,5/21/22 12:29 AM
28600,5/23/22 7:20 AM
16077,5/20/22 11:20 AM
11323,5/25/22 3:35 PM
13055,5/23/22 12:57 PM
21760,5/19/22 2:31 PM
27990,5/20/22 12:51 AM
25103,5/20/22 8:54 PM
28337,5/21/22 9:48 PM
21137,5/23/22 1:14 PM
25925,5/24/22 5:31 PM
13433,5/23/22 8:08 PM
19689,5/19/22 6:21 PM
18782,5/22/22 11:00 AM
28978,5/20/22 4:37 PM
25829,5/19/22 12:19 PM
12922,5/19/22 7:28 AM
21280,5/22/22 9:48 PM
11770,5/19/22 9:25 PM
18683,5/25/22 9:31 PM
23697,5/24/22 4:35 PM
18310,5/25/22 11:57 AM
20524,5/22/22 11:39 PM
28828,5/19/22 12:03 AM
12169,5/25/22 1:32 AM
19620,5/23/22 7:26 PM
21714,5/21/22 5:57 AM
23810,5/23/22 11:25 PM
25836,5/19/22 12:51 PM
21499,5/21/22 12:45 AM
15018,5/24/22 1:25 PM
21607,5/19/22 3:46 PM
29184,5/25/22 4:43 PM
17592,5/19/22 4:07 AM
22244,5/25/22 7:59 PM
26445,5/23/22 12:01 PM
20474,5/24/22 8:01 AM
20392,5/23/22 6:09 PM
16050,5/19/22 9:05 AM
12920,5/24/22 2:25 PM
19889,5/19/22 10:07 AM
12661,5/20/22 1:36 AM
25619,5/19/22 12:22 AM
20595,5/20/22 6:01 PM
11611,5/24/22 1:43 PM
24877,5/24/22 4:08 PM
24961,5/23/22 1:10 PM
19951,5/19/22 7:36 AM
27748,5/19/22 7:36 AM
11983,5/21/22 4:37 PM
15774,5/23/22 3:11 PM
22785,5/24/22 4:31 AM
26191,5/23/22 8:55 PM
19722,5/24/22 9:48 PM
11343,5/21/22 11:33 PM
22253,5/21/22 11:10 PM
22257,5/19/22 2:48 PM
25198,5/22/22 9:14 PM
19117,5/20/22 12:47 AM
28950,5/23/22 6:25 AM
24377,5/24/22 9:16 AM
24769,5/22/22 6:50 PM
21729,5/19/22 5:26 AM
27383,5/25/22 9:24 AM
13319,5/24/22 5:56 PM
20288,5/22/22 5:24 PM
12765,5/22/22 3:07 PM
26565,5/23/22 7:17 PM
23986,5/20/22 2:24 AM
15793,5/19/22 7:26 AM
25199,5/25/22 3:46 PM
16367,5/21/22 11:12 PM
19912,5/25/22 5:32 AM
16523,5/21/22 4:17 PM
23303,5/23/22 1:23 PM
26092,5/20/22 1:40 PM
17309,5/21/22 7:57 AM
19975,5/22/22 2:26 PM
24699,5/24/22 2:00 AM
11247,5/22/22 2:06 AM
22350,5/22/22 8:45 PM
16275,5/21/22 2:24 PM
14042,5/24/22 3:10 AM
17101,5/24/22 3:14 PM
20318,5/23/22 11:21 PM
13270,5/21/22 4:12 AM
27687,5/25/22 5:10 AM
14544,5/23/22 11:24 PM
16938,5/22/22 6:19 PM
16335,5/21/22 1:27 AM
16968,5/22/22 3:01 PM
26704,5/25/22 5:14 AM
18396,5/20/22 3:20 AM
23463,5/24/22 6:51 PM
22634,5/25/22 8:32 AM
23003,5/23/22 11:44 PM
18208,5/20/22 12:12 AM
20620,5/24/22 12:50 PM
18302,5/23/22 9:23 PM
17552,5/25/22 11:37 AM
20373,5/24/22 12:23 AM
26136,5/22/22 4:53 AM
25093,5/20/22 9:57 PM
20150,5/19/22 6:33 AM
18530,5/24/22 9:37 AM
13012,5/23/22 11:27 AM
23407,5/19/22 4:32 PM
18945,5/25/22 5:03 PM
26506,5/25/22 3:39 AM
17148,5/25/22 11:38 PM
21864,5/21/22 1:32 AM
14400,5/25/22 6:52 PM
13020,5/19/22 1:13 AM
20505,5/22/22 6:56 PM
15301,5/23/22 7:48 PM
11788,5/19/22 3:29 PM
16865,5/23/22 12:04 AM
16761,5/22/22 10:05 PM
16144,5/23/22 6:43 PM
18324,5/24/22 12:50 AM
23424,5/24/22 12:55 PM
22642,5/23/22 4:00 PM
25488,5/23/22 7:48 AM
22715,5/21/22 3:58 PM
27401,5/19/22 6:29 AM
11188,5/24/22 9:43 PM
11604,5/21/22 9:06 AM
22103,5/21/22 1:52 PM
13066,5/19/22 7:43 PM
14630,5/23/22 11:01 AM
26672,5/23/22 6:52 PM
14641,5/20/22 9:49 AM
28146,5/21/22 12:25 AM
17045,5/24/22 11:00 PM
28526,5/22/22 3:10 PM
16223,5/20/22 12:58 AM
13590,5/22/22 11:08 PM
19546,5/25/22 12:02 AM
13024,5/25/22 4:20 PM
18997,5/19/22 3:52 PM
22535,5/23/22 12:04 AM
29433,5/21/22 5:22 AM
23149,5/25/22 10:47 AM
22242,5/22/22 10:18 AM
18863,5/22/22 12:39 PM
15052,5/19/22 12:12 PM
14480,5/20/22 9:21 PM
25254,5/20/22 4:40 AM
26778,5/21/22 9:54 AM
28928,5/21/22 8:13 PM
18774,5/21/22 4:02 PM
25336,5/25/22 7:27 PM
23483,5/24/22 6:51 AM
25655,5/23/22 9:49 PM
23871,5/25/22 3:12 AM
28854,5/22/22 4:50 AM
20564,5/22/22 1:33 PM
21451,5/19/22 12:23 PM
24688,5/24/22 8:47 PM
11361,5/22/22 3:09 AM
25256,5/25/22 2:11 PM
15249,5/22/22 7:54 AM
16808,5/21/22 8:23 AM
14196,5/23/22 9:57 AM
14454,5/21/22 6:34 AM
16684,5/19/22 4:37 AM
26674,5/23/22 4:35 AM
27301,5/24/22 6:26 PM
16797,5/23/22 2:43 PM
28604,5/22/22 8:59 AM
16660,5/20/22 10:36 AM
23350,5/19/22 3:28 PM
24586,5/22/22 3:33 PM
11821,5/24/22 4:35 AM
17607,5/21/22 4:44 PM
18476,5/23/22 5:04 PM
23414,5/22/22 12:15 PM
20703,5/19/22 7:46 AM
27020,5/20/22 7:41 AM
11060,5/25/22 1:14 AM
28305,5/25/22 5:58 AM
18516,5/24/22 1:45 PM
21764,5/24/22 9:42 AM
11968,5/24/22 11:14 AM
22361,5/23/22 1:13 AM
22475,5/24/22 10:38 AM
24341,5/19/22 1:12 AM
14271,5/20/22 7:18 AM
12248,5/25/22 11:42 PM
17916,5/25/22 6:37 PM
22340,5/24/22 8:58 PM
28602,5/22/22 10:22 PM
19789,5/21/22 6:16 AM
14010,5/20/22 1:49 AM
19939,5/19/22 1:11 PM
11646,5/23/22 2:13 PM
28953,5/19/22 11:21 AM
13342,5/21/22 5:51 PM
22033,5/19/22 1:17 PM
22200,5/20/22 11:42 PM
26119,5/20/22 3:03 PM
29318,5/20/22 3:54 PM
20036,5/19/22 11:15 PM
15528,5/21/22 5:37 AM
20209,5/20/22 5:30 PM
17884,5/24/22 2:24 PM
27656,5/21/22 7:05 PM
20155,5/21/22 3:04 PM
24298,5/21/22 12:22 PM
11217,5/23/22 7:37 PM
20417,5/21/22 12:53 AM
24314,5/22/22 8:19 AM
19636,5/21/22 3:12 AM
16460,5/19/22 8:56 AM
29315,5/21/22 12:18 AM
24438,5/20/22 6:36 PM
22344,5/22/22 11:57 PM
13722,5/22/22 4:23 PM
16096,5/25/22 4:50 AM
18582,5/22/22 3:40 AM
16023,5/19/22 3:28 AM
28125,5/19/22 5:47 AM
12385,5/21/22 7:20 AM
20119,5/20/22 4:13 AM
12796,5/24/22 3:44 PM
21117,5/23/22 4:53 PM
19468,5/23/22 2:18 AM
21030,5/19/22 11:19 PM
16937,5/19/22 12:20 AM
12201,5/22/22 5:01 PM
16041,5/22/22 6:43 PM
25666,5/21/22 10:32 PM
12868,5/25/22 1:25 PM
26908,5/19/22 3:30 PM
23626,5/20/22 7:35 AM
29393,5/21/22 7:12 AM
28737,5/20/22 2:15 PM
16056,5/24/22 10:35 PM
14555,5/23/22 3:15 AM
12606,5/25/22 8:50 AM
18131,5/23/22 2:26 AM
28983,5/21/22 5:05 PM
13801,5/25/22 7:24 PM
12719,5/24/22 2:46 PM
24606,5/22/22 2:48 AM
19378,5/21/22 12:46 AM
12196,5/20/22 10:52 PM
18172,5/22/22 9:56 AM
22781,5/21/22 5:53 AM
20446,5/21/22 8:11 AM
12428,5/25/22 6:07 AM
26252,5/23/22 3:46 AM
13703,5/22/22 4:57 AM
16198,5/22/22 6:55 PM
18686,5/20/22 5:27 AM
14503,5/25/22 11:58 AM
17136,5/24/22 11:40 PM
21468,5/19/22 12:06 PM
11960,5/19/22 2:51 AM
22751,5/23/22 4:55 PM
28519,5/22/22 9:09 PM
29142,5/23/22 12:57 PM
11356,5/20/22 8:11 PM
27732,5/23/22 1:03 PM
24145,5/20/22 2:19 PM
25806,5/20/22 3:17 AM
11790,5/21/22 4:48 AM
11457,5/22/22 12:27 AM
28018,5/23/22 10:02 AM
11617,5/25/22 1:00 PM
24538,5/19/22 11:09 AM
22349,5/19/22 7:04 AM
19905,5/23/22 12:23 AM
18381,5/23/22 5:57 PM
17265,5/25/22 1:20 AM
18477,5/25/22 7:28 PM
28417,5/22/22 5:14 PM
13302,5/24/22 7:52 PM
25414,5/24/22 8:10 AM
15372,5/24/22 8:50 PM
28399,5/25/22 3:32 AM
14227,5/24/22 8:21 AM
17247,5/23/22 11:40 AM
19692,5/21/22 12:17 AM
24281,5/22/22 5:45 PM
20093,5/25/22 2:00 PM
23631,5/22/22 6:33 AM
15463,5/22/22 7:45 PM
27171,5/22/22 5:10 AM
20126,5/22/22 3:02 PM
23548,5/21/22 11:58 PM
24160,5/25/22 8:03 PM
17725,5/24/22 10:10 PM
16108,5/20/22 9:59 PM
17283,5/23/22 12:50 AM
24496,5/22/22 11:38 AM
13266,5/24/22 4:24 PM
11732,5/24/22 3:43 PM
